# walkers = all; burn = 0; skip = 450
8.621445489551285979e-01 5.064031692546864249e-01 -3.577976008165477673e-01 -2.114127687442226566e+00 -2.169145972503914166e-01 1.823745503099694965e+00 -4.249853993294998578e-01 3.742551747151124930e-01 2.732579027300664487e-01
1.626046289639433429e+00 -2.794351230892643811e-01 -2.304877050567727181e+00 -4.381350688810056404e+00 3.145465324020997322e-01 1.941118046977930778e+00 -3.955892046272508900e-01 2.519580178313170493e-01 3.999783934916886774e-01
1.269820755449659666e+00 -2.670030786486932151e-02 -1.790021823751142271e+00 -2.814974126165677326e+00 -1.356249064338466148e-01 2.189155281592294333e+00 -3.622101448318756356e-01 1.735324865158662244e-01 4.536721959590382935e-01
1.868803261183173303e+00 -4.222926230951033477e-01 -1.627676261936336521e+00 -3.997600480787372845e+00 3.236114451877298848e-01 2.223116339264901153e-01 -3.229457266942841742e-01 2.272770649096385320e-01 2.933816963819790846e-01
1.653855453442916623e+00 -1.570496386985253956e-01 -1.286917112165804067e+00 -3.726189189391821976e+00 2.157409053855241510e-02 -1.258168528718743850e-01 -3.187007992432758230e-01 1.902082393146230510e-01 3.401676080354856246e-01
1.588702156248578135e+00 -9.897223757773310204e-02 -1.080036250213490590e+00 -3.381236322407683126e+00 -1.017336032469930984e-01 -1.659874856095594209e-01 -3.251977641703876487e-01 2.215225255173539076e-01 3.063464056492705145e-01
2.258305830894250743e+00 -4.603433679662720657e-01 -7.151325922127488299e-01 -4.016831316137827734e+00 -2.828419774973671696e-01 7.728716735832313889e-01 -1.155877204337412423e-01 4.960338885524842589e-02 1.504889752633311317e-01
1.358281239657895823e+00 3.392220707267357138e-01 -1.343934623627488500e+00 -3.037885428585980652e+00 -1.037633430258013467e+00 1.153974928729386784e+00 -1.451853652649375270e-01 1.092015695810924780e-01 1.191776008130337322e-01
1.206181130536926105e+00 3.202601665356299421e-01 -1.545892729150124545e+00 -2.822707577197771212e+00 -1.022370832487427217e+00 8.170341146191910653e-01 -2.567787333789780524e-01 1.974628366889689957e-01 2.070106983961424174e-01
1.375716332463005731e+00 2.072760116604830394e-01 -1.287764028093185686e+00 -3.046125297847791735e+00 -7.773458656341334372e-01 9.483740239061888566e-01 -2.265388077460988858e-01 1.907779026105236309e-01 1.576893543271677967e-01
1.235908742207412647e+00 1.525346978908582729e-01 -1.100999411378034365e+00 -2.438364995885359487e+00 -7.748646536629252290e-01 2.672253907563807429e-01 -2.769721643593572313e-01 1.858788582478350659e-01 2.642278248553264208e-01
1.111310793032184385e+00 5.555759848014234503e-01 -1.204832158611368387e+00 -3.097574119149433702e+00 -9.190958860583260392e-01 1.043691313768055462e+00 -2.394854013116694547e-01 1.904453702724536179e-01 1.836989766685901693e-01
1.054070274562676879e+00 5.239400953398684058e-01 -1.203405506523527624e+00 -5.065562212879742177e+00 2.917146358755706714e-02 1.113552646375639554e+00 -1.785561485451559460e-01 1.414035093833478085e-01 1.373218732341429382e-01
1.156864157774044388e+00 1.928532598552101796e-01 -9.132210005850659451e-01 -3.026184277785338494e+00 -3.582000544344026149e-01 1.084775609257584206e+00 -4.114914647928158420e-01 4.395832943100325130e-01 1.525760671077017738e-01
1.144711750102890724e+00 2.257325130553314296e-01 -8.844600600235215104e-01 -2.588264158242515656e+00 -6.373498245460618161e-01 8.123969120950147449e-01 -3.997192694974595062e-01 4.410331138657801464e-01 1.283102015411186070e-01
9.792301213504683854e-01 5.016155994739615043e-01 -1.095030658413868041e+00 -1.872327920807423274e+00 -1.100829913055072717e+00 -2.229295439800482725e-01 -4.748773837760802419e-01 4.752891064374284991e-01 2.218113474278197439e-01
1.380191182024175012e+00 7.611525276082331537e-02 -9.543593676916591884e-01 -2.168739200889114649e+00 -1.770206681134814275e+00 4.258850809760907907e-01 -4.990856337746840121e-01 5.700169579322273972e-01 1.343939588757919468e-01
2.254574614512705466e+00 -3.472395675472633170e-01 -1.647602232338666761e+00 -4.628539717618193272e+00 -1.340424182145059095e+00 -1.567997070245370717e+00 -6.870178845080296970e-01 6.856918932366069530e-01 3.220977158739547486e-01
1.351640717649864154e+00 2.391641890471471465e-01 -2.111755009178107212e+00 -5.068832876912702901e+00 -1.284239073746610060e+00 -2.551969684779134440e+00 -5.706836020258477804e-01 5.240379579127206755e-01 3.335958971791577188e-01
1.371294837008360190e+00 -8.296144208108768847e-02 -1.547076075925945648e+00 -3.898174597134395736e+00 -1.166194403484156039e+00 -2.120008907731151471e+00 -7.071893536638320654e-01 6.703007317315697877e-01 3.800142023799576996e-01
1.575209132883910179e+00 -1.222782279478062950e-01 -2.292730334948911430e-01 -4.310385479559000643e+00 -4.165465075819175800e-01 -1.294933969621883563e+00 -6.418761232014297269e-01 5.729667841892160940e-01 3.971149554766408296e-01
2.383796918786369901e+00 -5.204528544985217442e-01 -1.511184508425886808e+00 -7.843316060925555000e+00 -6.212534623387471443e-04 -2.043209349633473337e+00 -4.959820920353987250e-01 4.129952733816955601e-01 3.530647599247919155e-01
2.336598238042946640e+00 -5.574679235535926480e-01 -1.314465810319253247e+00 -7.709505718014312059e+00 1.702780461794588529e+00 -2.101268193219737235e+00 -5.202006679227101360e-01 5.106492172184364797e-01 2.578558007201123270e-01
1.989478243598504559e+00 -3.877766207760926509e-01 -2.446181213053824521e+00 -5.206881688171647760e+00 2.566286874770349336e-01 -1.469903102167461784e+00 -3.372562968239137815e-01 1.786497121620833073e-01 3.962782465246907360e-01
1.674084815892135536e+00 -1.576814873897833813e-01 -1.952589745898194673e+00 -3.849226870209231599e+00 -9.862004377690019030e-01 -1.664074590815289856e+00 -7.095041072564864937e-01 3.795610469649901009e-01 8.295021497562569124e-01
1.418143471088043839e+00 1.586633109940545627e-01 -1.444093007283284269e+00 -3.460980365759651178e+00 -1.203337856658261984e+00 -1.897276802195297485e+00 -6.472969215762160999e-01 3.231272304309162902e-01 7.946932191042082039e-01
1.426407753795408073e+00 -6.717266744233651998e-02 -8.643798698702878092e-01 -2.507528370155498898e+00 -9.917043430327332487e-01 -1.132162583376112641e+00 -6.109084499047923167e-01 2.821674045896038208e-01 7.887821150253514491e-01
1.644632884312269727e+00 -9.826542273008020967e-02 -1.336337167082367827e+00 -4.338585862260922354e+00 -5.310535623698160457e-01 -2.154364432916107575e+00 -3.038597712016296026e-01 1.255365933034439108e-01 4.104670013148730146e-01
1.809535752171365752e+00 -1.906674161619125174e-01 -1.825432060382271349e+00 -5.875868812553408205e+00 -9.417599542382415478e-02 -1.994062688581115461e+00 -5.227830361476160093e-02 -5.954901900753273303e-02 1.886251433065790906e-01
1.422002023430016582e+00 4.499093758143946076e-03 -1.376116144035636646e+00 -4.117042998998615033e+00 -8.579174051439770743e-01 -2.746237876152380686e+00 2.958191060632245351e-02 -1.488603314407034861e-01 1.607266856599898208e-01
1.624154861001594341e+00 -3.558493202729844374e-01 -1.627051802527933688e+00 -2.458935787069419732e+00 -1.296811328148613773e+00 -2.384626361885346935e+00 -1.275653495022041062e-01 -9.088031123975914838e-02 3.878350110452912225e-01
2.490268190899215028e+00 -5.657390638727303189e-01 -2.542017483367120523e+00 -5.434953670397807635e+00 -2.666397543210052845e-01 -1.237782260142167079e+00 -5.656969689727766593e-01 1.957020335655281773e-01 8.429157462069354345e-01
2.174895741277144801e+00 -3.115395564116250071e-01 -1.801901494264943171e+00 -5.069577458941604498e+00 -3.101989659085346851e-01 -1.998992359701417421e+00 -4.197957420748817947e-01 4.913279874757719989e-02 7.785154761109024379e-01
2.301681713546598118e+00 -3.927329378777786872e-01 -1.565217732402110373e+00 -4.774100965877690506e+00 -4.646862352491300530e-01 -1.949011297788328489e+00 -4.659081464147736273e-01 8.420736583224847083e-02 8.181157458045429376e-01
2.218377595647162082e+00 -4.844613634284389292e-01 -1.553241036568771438e+00 -4.385108402970695707e+00 -3.698858779250404627e-01 -2.306985393881310742e+00 -4.774234854159751240e-01 1.394076260463986694e-01 7.477756885664664788e-01
2.126097286324863500e+00 -5.732332087472573612e-01 -1.883224092433686714e+00 -4.529726488972325882e+00 -2.467768574697273287e-01 -2.107278529459405192e+00 -5.171629628858516181e-01 1.484269799147674984e-01 8.189606588145690313e-01
1.032672540755855461e+00 6.410297923767349637e-01 2.509699796016594320e+00 -4.830739102598868406e+00 -9.755794873591532301e-01 6.721603552956836314e-01 -5.919512341977650749e-01 4.088595242946664321e-01 5.443462984193465637e-01
8.650216807150724607e-01 8.841754794413457796e-01 2.194306284966839549e+00 -4.645851629723111387e+00 -8.561838004215549525e-01 1.079971938716929092e+00 -6.791719607568773576e-01 4.402067272517149465e-01 6.679706104556910606e-01
9.149143705264554116e-01 8.344751692213541183e-01 2.139616991897347109e+00 -4.526775954449081318e+00 -7.564129917037898387e-01 1.051485940618625881e+00 -7.915625224388317394e-01 5.870997826494683824e-01 6.567737670094522251e-01
7.870222816425972434e-01 7.787668366733589975e-01 1.671077327442584970e+00 -4.146211986752875056e+00 -1.019558399456165221e+00 1.525281945780900816e+00 -7.392517584294084898e-01 7.004994873878539474e-01 3.964813379592102005e-01
6.898198842300300448e-01 1.307952688969981736e+00 7.334177161924757549e-01 -5.175770060431132080e+00 -1.241949650562292895e+00 1.548211702868392159e+00 -9.492671680240767351e-01 7.223955434243274354e-01 7.459596947116701182e-01
9.610141093423664183e-01 4.457728665159012005e-01 -1.449380353496398932e-01 -1.035442884653501316e+00 -1.189622928901688637e+00 1.821305019016133064e+00 -1.030241494483932208e+00 6.315769004827664901e-01 1.047989292259312588e+00
9.255580493523313246e-01 6.483736480105082300e-01 5.045971627632572787e-01 -1.820782137124910438e+00 -5.732999304197750057e-01 2.065398992784537313e+00 -1.252617169331648128e+00 8.563217913020546579e-01 1.086948488020869519e+00
8.423859664525497060e-01 4.120442844114330372e-01 -3.212976133049374461e-01 -8.252045380280655928e-01 -1.153593993767299652e+00 1.158560110760512130e+00 -8.970474495198632603e-01 6.460865118252573369e-01 7.645409362821874444e-01
1.733962933449151533e+00 -2.546559922784706331e-01 6.513272479715337404e-01 -8.337374345122934294e-01 -1.381838326028276498e+00 1.370934511300052172e+00 -1.401641930397285574e+00 8.403320555552997728e-01 1.399477713270768309e+00
1.903660667063398648e+00 -5.814785170104928014e-01 6.294042104442951757e-01 -1.939580017569894066e-01 -2.182417430706396821e+00 1.671705996553949802e+00 -1.613858564806708973e+00 1.086301598071525376e+00 1.331374310360559310e+00
2.179919404043261899e+00 -5.181097734560591306e-01 7.068041088379439785e-01 -6.154816187902593105e-01 -2.121876434604246242e+00 1.684765142055762777e+00 -1.837696845387297051e+00 1.340030459387848483e+00 1.273627810168420416e+00
2.449783221005498834e+00 -7.495710608707724099e-01 1.394529147957494608e+00 -5.105525610139958204e-01 -2.049619293362001660e+00 1.436828469112587658e+00 -1.959144251952352311e+00 1.350395932424775625e+00 1.427688948390775536e+00
2.669635896688188126e+00 -7.054265359572031713e-01 1.688222177118041234e+00 -3.924171404636829230e-01 -2.230069432852426203e+00 1.209379196302672321e+00 -2.146405917786070816e+00 1.576560640427783655e+00 1.336755368303621516e+00
3.795035218602274885e+00 -1.287487736802789273e+00 2.432169278019173042e+00 -2.472611168157168304e-01 -1.521845933355286062e+00 4.766082882344355731e+00 -2.577463692394523331e+00 1.600629818367345525e+00 1.773434733440435451e+00
2.590904410984417705e+00 -1.207376899931865699e+00 9.255238238629815983e-01 -1.120208807104876580e-01 -1.231386081842430258e+00 2.078509771864040179e+00 -1.555805230433925601e+00 1.087228483685662939e+00 1.235808549280650537e+00
1.827115275840454300e+00 -1.025840923845442898e+00 -5.625567063418257518e-01 -1.241715998701808932e-02 -1.186614622629906801e+00 7.852813851532542966e-01 -2.137149838954259362e+00 1.782921000690707247e+00 1.096803921354612132e+00
1.410447462620387116e+00 -1.322481988959367305e+00 -8.734422594437396548e-01 9.252759660569037647e-02 -1.020349326030371317e+00 6.720040910768330100e-01 -1.774049896702419193e+00 1.473748090645463638e+00 1.016271077713949866e+00
9.016991866876735706e-01 -1.512588732422323279e+00 -1.379686814083156854e+00 1.160809385839933761e-01 -8.154554998152303558e-01 1.713652753960034580e+00 -2.375231186155748020e+00 2.138381123021924513e+00 1.009326702826280675e+00
8.958610750878853723e-01 -1.227419446220314736e+00 -1.049210709251739093e+00 1.290523257259058310e-01 -1.055100869081126325e+00 1.857096539707914218e-02 -2.266328863981416752e+00 2.147748783967622366e+00 9.129556354780747895e-01
9.618244173114161022e-01 -1.270746305430563217e+00 -1.458375093335225081e+00 -5.158330515029541097e-02 -8.608077737890362791e-01 1.601466221656044908e-01 -2.116467082005550004e+00 1.975500435753368089e+00 9.084295046936486928e-01
1.205252259304172124e+00 -1.117171534574618708e+00 -2.080795080614554315e+00 1.852819685098180957e-01 -1.590862140435598704e+00 9.184071701031613078e-01 -2.880342397247050545e+00 2.853774104447949433e+00 9.464708119695373068e-01
9.761133070524101729e-01 -1.311565441347694261e+00 -8.744512021054973161e-01 3.829701484260617517e-01 -1.582350087317505816e+00 -8.683604499881081296e-02 -2.357979503900357265e+00 2.261586644957442438e+00 9.123760494020290990e-01
1.102753036512552409e+00 1.512565794058826185e+00 3.479808147267121399e+00 -2.219843037503633543e+00 -1.238336153624180813e+00 -6.492301198262215856e-01 -2.632379218508010155e+00 2.749906060840896949e+00 8.584709319297774144e-01
6.556312185760418965e-01 1.382308143144524992e+00 3.216536888861082133e+00 -2.277101626520049216e+00 -1.296532243311539379e+00 -4.772242196573690531e-01 -2.363543258482037501e+00 2.452890609876825945e+00 8.090062430723101716e-01
8.326891509516751722e-01 1.223870734329116416e+00 2.146593825535679123e+00 -1.857634634587093103e+00 -1.716267746399009697e+00 -1.500811880000407328e+00 -1.811918679475325256e+00 1.808464816917913165e+00 7.323413694553073672e-01
5.713866523511406115e-01 1.263703726578408126e+00 1.528202495274803896e+00 -7.164705718381990662e-01 -2.110497275070350565e+00 -7.883463687419249855e-01 -1.286066361281876791e+00 1.246024466727907676e+00 6.087935455295090392e-01
6.252693831925397738e-01 2.068658753975685549e+00 1.790519453434895603e+00 -8.471756599553307288e-01 -2.677048009510251347e+00 -1.425594312743617476e+00 -1.369888011616122281e+00 1.398031210076183140e+00 5.641823364502043248e-01
4.086562307823731754e-01 2.788723844100659655e+00 3.978368715464579708e+00 -5.264869831081253615e-01 -2.740113517250163166e+00 -1.354871451741939126e+00 -1.766469523870066505e+00 1.803847074207463264e+00 6.873239799723209753e-01
4.113553202147290921e-01 2.720946108080383397e+00 3.876512716132432868e+00 -2.015719438549086751e-01 -2.706404000463183745e+00 -9.334524206965426618e-01 -1.570070913364918219e+00 1.618809296638783701e+00 6.134883002726677637e-01
5.140525171812770910e-01 1.258429418140438294e+00 1.942710933846679033e+00 6.344892981995731152e-02 -2.510478916517584480e+00 -5.621141834088458911e-01 -1.524898788987553377e+00 1.600111194037491913e+00 5.746964294959938657e-01
6.371511067605657441e-01 5.934038913459088738e-01 1.619467986428173800e+00 -7.949727168932640975e-02 -1.913484785857226589e+00 -1.500021306511598596e-01 -1.303929599662386973e+00 1.380381515813632110e+00 4.899789969941916179e-01
6.666081329488933171e-01 1.094072765436194139e+00 2.045435390707407652e+00 -2.114489280793620529e-01 -2.108906553621975544e+00 -3.178072033989792766e-01 -1.452815476190707944e+00 1.566855476018713889e+00 5.119908324664801391e-01
5.236570894713031832e-01 4.596632962128863742e-01 1.488201141914182291e+00 3.223148471722796504e-01 -2.000171632250999920e+00 -5.195661246563006985e-01 -1.281297061219705435e+00 1.384335373576310424e+00 4.520547269720659456e-01
-1.257133650493569288e-03 2.133563727964498113e+00 1.749682104361549806e+00 4.625205303370744092e-01 -1.815455727099938965e+00 -2.455757105215631508e+00 -1.769875767670501920e+00 1.986939419351788638e+00 5.546232348279720448e-01
-4.069194389437127968e-02 2.392044742181377526e+00 2.788542333922980898e+00 8.648385585226412431e-01 -2.272134449933238542e+00 -1.178569368184318567e+00 -1.455503750818394781e+00 1.643127146813755823e+00 4.492713578343884295e-01
-1.314833783653939214e-01 1.567282869100602216e+00 1.972383410257393610e+00 7.834462576291447711e-01 -2.068770628254359423e+00 -1.145830892760188124e+00 -1.463422645611626383e+00 1.661842510507085091e+00 4.435772842142506889e-01
-5.638520788688072827e-02 1.317813197547715198e+00 2.221897970221132557e+00 1.006649485559004908e+00 -2.213628315443406436e+00 -8.549800051125737710e-01 -1.268412243290787167e+00 1.443932617821692688e+00 3.776621603743665068e-01
5.462418868202034705e-03 1.964670106627824042e+00 2.552274775326079492e+00 1.181612627520252312e+00 -2.720903879440657036e+00 -5.934849287586092537e-01 -1.318610506807272209e+00 1.448829199708994597e+00 4.431807978055203878e-01
7.948449620299713470e-02 2.299622682583829292e+00 3.658277466410783774e+00 1.201493723983951822e+00 -2.772230151280884680e+00 -7.390142693773706917e-01 -1.325197318354643272e+00 1.487739721779709035e+00 4.164183047426454620e-01
3.995261312526862119e-01 9.593903458903336734e-01 2.953303700182558611e+00 8.214204304213259533e-01 -2.151740293719093255e+00 -8.345200730989210669e-03 -1.077339528013298686e+00 1.209081388453054462e+00 3.342642689404051737e-01
-3.660189572734233177e-01 1.365102846615924070e+00 2.764069710530720592e+00 9.621816261497655454e-01 -2.084676654505606574e+00 -3.014497164664260431e-01 -1.197343488876328355e+00 1.142194902182992911e+00 5.978880814302476310e-01
-5.445614154224557302e-01 1.557460861879597314e+00 3.488625531318430895e+00 1.639574368544915117e+00 -2.032880364810373042e+00 -1.037451126994195727e+00 -1.738857085175241624e+00 1.807903684083043361e+00 6.597143797600986126e-01
-6.629511715978610997e-01 2.370836200164531782e+00 5.335958298100599961e+00 2.017437805343640811e+00 -2.079953579737171321e+00 -1.696690896556249939e+00 -1.988717685501980803e+00 2.105717961978512243e+00 7.036879024694127072e-01
-7.358507950022818989e-01 2.270885276961684962e+00 4.855461880925264317e+00 1.930701936573512301e+00 -2.042376730185896605e+00 -1.401649031605591844e+00 -1.954392263871643554e+00 2.065740371357024596e+00 6.962744780326645122e-01
-1.502200246690536201e+00 1.277932888036763748e+00 5.337409191816814946e+00 2.049424986099023904e+00 -1.756230163734066263e+00 -7.196661588878838778e-01 -1.650261465177147002e+00 1.820253612147301414e+00 5.589578896503977212e-01
-1.248741654940700441e+00 1.793303000008903636e+00 3.637811392026171653e+00 1.952281534490329262e+00 -1.988312552218644669e+00 -4.093488018927151639e-01 -1.416654305246450862e+00 1.528271696150615089e+00 5.095705629698743522e-01
-1.523767427109023131e+00 7.788619517214585564e-01 4.116292751322315979e+00 1.915589987813282047e+00 -1.724055845240626716e+00 -1.086612217530539493e+00 -8.141633850942371353e-01 5.169727192746412792e-01 8.216647552702117663e-01
-1.632494767526315727e+00 -6.114393453323618832e-01 1.534641550155171563e+00 1.759931342689893707e+00 -1.839352026681969843e+00 1.982721003830017370e+00 -7.893623020594271456e-01 5.165856429812737405e-01 7.715156374015412766e-01
-2.380780257008729972e-01 -7.803296765864461415e-01 2.144065942781932854e+00 9.695081080176055632e-01 -1.524266298113716944e+00 6.687245051465984247e-01 -1.050628913165471356e+00 6.482499453907273335e-01 1.062829822936356861e+00
-2.177588423757093938e+00 -2.380449352078453096e-01 4.713399292152940845e+00 1.981076846667763958e+00 -1.713686690973571958e+00 1.789952893180497551e+00 -5.633300510269596550e-01 2.724921392644338858e-02 1.174662029412303133e+00
-1.602007739360317817e+00 -1.130394992934383724e+00 3.983387775355246241e+00 1.609080174852687728e+00 -1.669459967521446764e+00 1.478636561669255833e+00 -5.213942939861480053e-01 -8.609752970953726825e-02 1.295368656089297410e+00
-3.951487803121263021e-01 -6.395048415045977430e-01 1.992315210067123310e+00 1.761462783493882078e+00 -1.980716702630238135e+00 6.976540454210790054e-01 -5.387468688286852769e-01 -5.424046517987557436e-03 1.167675739435809268e+00
-8.377683512902507346e-01 -6.221196729781233170e-01 1.547598440541892773e+00 1.782172510468547300e+00 -1.825855779493998687e+00 7.987887916001039645e-01 -7.210646084848872928e-01 2.436159863150900995e-01 1.110254717686334658e+00
-1.262993534271523499e+00 -5.444932164194604685e-01 1.915351014593653867e+00 1.781095014855296421e+00 -1.795976785788694130e+00 1.908634273457250341e-01 -5.492185075491183843e-01 -8.252323508032716193e-02 1.367268793806570404e+00
-1.105997721537611556e+00 -2.583937871659541807e-01 1.480991356480501064e+00 2.040361456721251798e+00 -1.778909241237742300e+00 5.006304454763139677e-01 -6.151733792214216789e-01 6.880473420824678721e-03 1.355728231286712715e+00
-1.264536458212082604e+00 3.498212698232588957e-01 1.262134809551265224e+00 1.863917937435259464e+00 -1.674290360634992592e+00 1.256884137884088704e+00 -8.426234348953349773e-01 6.412934883746485015e-02 1.921754716996030954e+00
-1.357274320611646878e+00 1.125061872409206964e+00 3.753525941434065150e+00 2.079311364201876788e+00 -1.728820301403129145e+00 2.154943386733013444e+00 -7.218011935174633020e-01 -1.266130498564415063e-01 2.115778239442581032e+00
-1.207485740380570771e+00 1.056099633985185804e+00 3.518473199410279140e+00 1.953948042517466011e+00 -1.728557435331526282e+00 1.935276914183316155e+00 -1.147437570052713740e+00 3.734758404457538816e-01 1.974490765229119926e+00
-1.487851999773156519e+00 1.167069579134334401e+00 2.942856296915508985e+00 1.969858553589185046e+00 -1.744296672125762226e+00 1.656543910701044675e+00 -1.092955590555573897e+00 3.649935250443099299e-01 1.816286850010998322e+00
-1.962086584405749345e+00 1.376685111994605970e+00 2.306106891201504361e+00 1.669127422900609226e+00 -1.782539803289307834e+00 1.040161161054693251e+00 -1.105883462142934537e+00 3.611890571549621343e-01 1.866066773730710837e+00
-1.883722921288512486e+00 5.759535488567505412e-01 9.053721942186536698e-01 2.003468297852236901e+00 -1.847024009002167011e+00 1.999047896221139986e-01 -1.091765943576893605e+00 4.276932651759270954e-01 1.647484303482994683e+00
-1.696001498101347593e+00 6.475283701971914496e-01 1.569464730316348700e+00 2.149801980211410779e+00 -1.867264611601247015e+00 7.772573258932955476e-01 -9.851067565867781539e-01 2.128505943750865215e-01 1.956323977552147930e+00
-2.140838037864118526e+00 6.279155202828869964e-01 3.446057065226537652e-01 1.983255762407393874e+00 -1.862345692725397406e+00 1.448831154789465447e+00 -5.267015165843007551e-01 -7.464790417595856820e-02 1.296552365023024622e+00
-9.571142369642420267e-01 1.466939147604160443e-01 -7.267886242345056313e-02 1.473175669102358087e+00 -1.680263129883631912e+00 5.930160673456105203e-01 -5.421603776827417231e-01 -2.826718101076317047e-02 1.224023276634751856e+00
-3.943213885738992008e-01 -2.222856635452236662e-01 -1.031199229407275819e+00 1.112275876966267507e+00 -1.887831404523024226e+00 6.348956411407467026e-01 -2.367305172639605215e-01 -4.711741111946203819e-01 1.316635482981312499e+00
9.566413213326852016e-01 -8.028309873451962009e-01 6.186741982640702187e-01 1.157529143317105769e+00 -2.345439052825843085e+00 1.131912514338492493e+00 -3.219529176822293337e-01 -3.753653897401947881e-01 1.359562863163232826e+00
8.950796579466120395e-01 -7.207148047340226071e-01 4.554825885918112327e-01 1.068013119838227887e+00 -2.317486063834972576e+00 9.008312853025541855e-01 -3.740198851059290952e-01 -2.846587196806946718e-01 1.309580304389514227e+00
1.616927394451751709e+00 -8.179648001258652545e-01 7.844518807540685756e-01 1.179868905749619445e+00 -2.745637457745242926e+00 1.549278554611162928e+00 -3.419149069128893381e-01 -3.286617770508031833e-01 1.313771691086472293e+00
1.316365062925126228e+00 -5.421390674465829118e-01 4.046032016915784846e-01 1.360106359627575756e+00 -3.139253179521314330e+00 2.398789889064093295e+00 -5.112760893662531281e-01 -1.109606699967182197e-01 1.315413486870962156e+00
3.730575503403937176e+00 -7.349496199069239788e-01 7.835271874915572532e-01 9.475943565457947138e-01 -4.120294680413909560e+00 2.739505758788233880e+00 -4.533683873842818124e-01 -2.227200119618122920e-01 1.401951504208227117e+00
3.434167884877872723e+00 -7.241466532419481572e-01 1.281482780198005766e+00 5.015949502716923192e-01 -3.636145438666927632e+00 1.826646904456586284e+00 -4.050427098591514175e-01 -2.683700608173880120e-01 1.362423115583489164e+00
3.097968736382303412e+00 -8.001389283754306581e-01 9.703007358377226943e-01 3.753257505054338194e-01 -3.131385864174318190e+00 1.607221307151043721e+00 -4.202030998622516278e-01 -2.557319837738990520e-01 1.378618474359607271e+00
3.164352265358516103e+00 -9.061478979898106578e-01 1.124892602973098121e+00 3.182460641236564136e-01 -3.022807477741552340e+00 1.772129912139566832e+00 -4.665447804275284494e-01 -1.787330778580402679e-01 1.338837127848132802e+00
3.576486255474220055e+00 -8.780670069181136794e-01 1.319908992620652421e+00 3.059232962511077014e-01 -3.278877788229620727e+00 2.131250247326188507e+00 -4.872791066621414147e-01 -1.373254357682811566e-01 1.304761594265269720e+00
3.170718595121274852e+00 -6.964667074926853552e-01 1.494183202141809552e+00 -1.064961104600690156e-01 -3.037957922513722320e+00 1.735867209439088787e+00 -5.817261607267368850e-01 2.436096341036475543e-02 1.206996050809449272e+00
3.450868185857884463e+00 -6.085563047157515060e-01 1.917469615785831749e+00 -1.347119713790114748e-01 -3.389730493901382147e+00 1.834914033653376686e+00 -6.115475008637230037e-01 2.672653838264127391e-02 1.281255511355161358e+00
4.418338235433303396e+00 -7.160480517056417860e-01 2.596569767279666152e+00 -3.674888508454131619e-01 -3.544804703087421238e+00 2.479044358563978534e+00 -5.539855137726058532e-01 -6.131052239264531828e-02 1.321252362759762766e+00
1.681466889804577036e+00 -1.597091752955965838e-01 1.017312820590517086e+00 -1.713784013732357892e-01 -2.670402319456320228e+00 1.139546460656431170e+00 -9.106521347160509983e-01 4.554539642095627450e-01 1.120099567962154818e+00
1.679082486096048044e+00 -2.205250236390104979e-01 1.375831476471172321e+00 -5.024154339198227959e-03 -2.913563550869553431e+00 1.761825246267883394e+00 -8.032104767941620205e-01 3.084511988177025543e-01 1.165790794018360055e+00
1.074536762446565596e+00 -5.662202313014741417e-02 1.566037231462890533e+00 6.987758611374355056e-01 -3.056722109856915282e+00 1.205366406174896099e+00 -6.255208157270077951e-01 1.381740678891003604e-01 1.084657486371816804e+00
1.735780642080025249e+00 -2.967948200062970332e-01 1.309707255452648766e+00 -3.914130483325030663e-01 -4.205711159104686736e+00 -2.331830418222575751e+00 -5.418690787833840838e-01 -1.012127339428895434e-01 1.378575600718981109e+00
1.696740082097174529e+00 -2.162846725289372385e-01 7.822940392866195580e-02 -1.137787147335477478e+00 -2.018699094149654094e+00 -1.191473028027006054e+00 -8.739889302096353063e-01 1.307235442500247480e-01 1.796505683609859405e+00
7.989703968013988078e-01 1.226909784550154425e+00 -3.218774825639040049e+00 -1.003105131406214046e+00 -2.789546638452791605e+00 2.963716684340621299e+00 -7.831208125875044335e-01 7.078567626710982608e-02 1.672670118087226543e+00
6.968205260205383444e-01 8.517562940175358310e-01 -2.762594121365577582e+00 -7.785814673973305844e-01 -2.706659011269162640e+00 2.675906669840668606e+00 -7.484499274158333826e-01 3.091473603581906815e-02 1.670938329591086013e+00
7.571043563170556379e-01 6.453256113049237186e-01 -2.533329242892347288e+00 -6.311843641645462633e-01 -2.530653956093283696e+00 2.399060693762321783e+00 -7.908902888926073738e-01 7.925598470619879543e-02 1.673413041315883198e+00
8.448967278965200389e-01 5.450405825052815345e-01 -2.753834040954208806e+00 -1.204581346051947222e+00 -2.366898423995459133e+00 2.344587136945469830e+00 -7.957883613004481660e-01 4.108865918084275703e-02 1.802307269080122065e+00
8.543314991665962310e-01 6.659355686815506825e-01 -2.969155096442741559e+00 -1.386503933149103585e+00 -2.445491141859533979e+00 2.605352561729067595e+00 -8.339114228197039846e-01 6.902032066914198793e-02 1.848931898386232842e+00
7.974618611178234673e-01 7.396430204466654112e-01 -2.741530408947153497e+00 -1.375536084579226159e+00 -2.385351020925674970e+00 2.501812790357584415e+00 -8.667065957503712337e-01 1.037454316396031195e-01 1.856752340327063378e+00
