# walkers = all; burn = 0; skip = 300
-1.694364874520593034e-02 -2.424780242937254471e+00 4.745132158472944450e-01 -5.425897321170700671e+00 -4.505501321240643620e+00 4.119111829828237537e-01 2.267382903886271898e-03 -2.910889601974663531e-03 -2.015847005593712966e-04
4.052526860418483867e-01 -2.722014943206496174e+00 8.171024438319174354e-02 -4.864390859018787872e+00 -4.503214710212331440e+00 3.393771804122742708e-01 2.077548496826834255e-03 -2.586575257346089562e-03 -3.245230132273516240e-04
5.810922477034988765e-01 -2.894939757612016606e+00 -3.140816701196329497e-01 -5.182531461290903252e+00 -4.686941531249733117e+00 1.201608358460822590e+00 2.229649525279865825e-03 -2.889182655132288384e-03 -1.601724643116842449e-04
4.483260810076334923e-01 -3.045220072849631698e+00 -8.025462335382558265e-01 -3.046135429904810010e+00 -4.641818605288991151e+00 -1.466000055341658559e-01 2.270083282965303963e-03 -2.907511302298657670e-03 -2.027907148374841293e-04
-6.758383794940072686e-01 -2.177047407934307177e+00 -2.369053571799974112e+00 -4.277898769788873068e+00 -4.865479450550930451e+00 -4.855381208899460788e-01 1.582071390851555980e-03 -1.383412398323040663e-03 -1.140536107889270588e-03
-2.008209207658205653e+00 -8.378245717445839125e-01 -4.548805302667343398e+00 8.806535690482582002e-01 -6.985760860365165748e+00 -6.421759164489731830e+00 2.044990764248063274e-03 -2.286876027504907392e-03 -6.613258456114489607e-04
-2.030775584508764275e+00 2.258049679094797924e-01 -2.766166640685888467e+00 2.069509875833072776e+00 -5.837071906330850268e+00 -4.024656650337377073e+00 2.061556615133471049e-03 -2.349577479294829782e-03 -5.954468434705104682e-04
-1.829543496527348045e+00 7.861346078204434207e-03 -3.030009106331532642e-01 5.867443872146693717e-01 -5.565575088738836662e+00 -1.528969955584877916e+00 1.890577336228593417e-03 -1.975155740609153138e-03 -8.340397052237307190e-04
-1.718839873244495831e+00 -8.158787264634920211e-02 -3.580286623118947853e-01 3.390099526180230249e-01 -5.664393039877122504e+00 -1.722271756536584153e+00 2.216488727673074539e-03 -2.646501082726166083e-03 -4.626874277032077404e-04
-1.600127169909186353e+00 -1.685478998841154485e-01 -2.910277437377799536e-01 3.153638565075764788e-01 -5.720658885105130764e+00 -1.838678214948202383e+00 2.253380821511950620e-03 -2.729008566919941328e-03 -4.140365785525484304e-04
-1.830756935771907568e+00 8.497459201633716930e-02 1.022202905967593001e+00 3.176470276953286542e-01 -5.831854228195298084e+00 -2.091864931926623594e+00 2.000331594904045454e-03 -2.158060405871097421e-03 -7.756428248679625610e-04
-1.748853406530780807e+00 1.813773980298095445e+00 3.061115032223289845e+00 1.859015353815756555e+00 -6.398169521093050705e+00 -3.296531764105982809e+00 2.153852583607149956e-03 -2.543103855618456845e-03 -5.048987830074377946e-04
-1.530137222240913308e+00 3.259382226638898317e-01 1.258263404302462085e-01 1.269299961229955143e+00 -5.480293571686251752e+00 -2.546468202827477878e+00 1.784716509307429557e-03 -1.827228216170025208e-03 -8.590035432921252654e-04
-1.516390864260857896e+00 2.525129844493765319e-01 -2.012361422541064648e-01 1.237364034294241799e+00 -5.442510397898557173e+00 -2.661563081328521818e+00 1.788776482286608170e-03 -1.839146719789117035e-03 -8.486475940997514986e-04
-1.663430100714781146e+00 7.955687292502109376e-01 -1.118410100763868265e+00 1.330132437050671523e+00 -5.588502178232473305e+00 -3.029130337210674817e+00 2.262616977496105606e-03 -2.816976759177121890e-03 -3.011359304593223384e-04
-1.527683927715082435e+00 7.740009267220580025e-01 -1.542972421032501984e+00 1.145873348329078611e+00 -5.575538534132272517e+00 -3.440835038055885420e+00 2.393807425200533603e-03 -3.125574856646743012e-03 -1.032325135348422310e-04
-1.483788711305047858e+00 5.273336629870517545e-01 -1.502655513160773282e+00 1.177544507525308592e+00 -5.520361485166977111e+00 -3.139288327435551196e+00 2.268486159115277925e-03 -2.865083068050522722e-03 -2.490743169140843382e-04
-1.466185650737922952e+00 2.528994885719842989e-01 -4.973792839759205719e-01 7.752820685905911224e-01 -5.357502784689691211e+00 -2.152891140327147124e+00 2.258930452523839720e-03 -2.824503003526756054e-03 -2.911422824562779699e-04
-1.340412300189284256e+00 7.515044886332700180e-03 -6.377129576052056326e-01 6.732579863359737793e-01 -5.327860989595281538e+00 -2.052603783057377562e+00 2.136670901262988954e-03 -2.578410486395582828e-03 -4.282106783618339313e-04
-1.201580866625634014e+00 -4.819327092363774323e-01 -8.947846330994305708e-01 3.725273433732263495e-01 -5.128954542823644935e+00 -1.990121692719615254e+00 2.042641077744661825e-03 -2.391456068320509977e-03 -5.275126169408010180e-04
-1.109585875861009097e+00 -6.820719922978204508e-01 -1.132099348759130208e+00 5.345086757316855897e-01 -5.252105395592630899e+00 -1.264373458450360310e+00 1.970225905619156417e-03 -2.243620086158895979e-03 -6.072410265953146098e-04
-1.105653871161234925e+00 -1.367851850557392224e+00 -3.858222062344252024e-01 -3.639073224339690604e-01 -4.918073505874384743e+00 -1.483555004253877208e+00 1.944616161629906647e-03 -2.155628266868867861e-03 -6.826638877961679810e-04
-9.865033831214407023e-01 -2.029797249412362170e+00 2.030610297604784620e-02 -4.462877474189941296e-01 -4.466364057510182839e+00 -3.491425842224609610e+00 2.144832036986598842e-03 -2.552873599253381934e-03 -4.718121724751633307e-04
-1.100031574268707235e+00 -1.757048828695099374e+00 4.294779027214774003e-01 -4.754184889534334157e-01 -4.513913827251094801e+00 -2.630642901480543028e+00 2.136779271113826810e-03 -2.546238142625946790e-03 -4.691025302198291382e-04
1.788359988378194210e-01 -3.610877792046048196e+00 2.588654968107637622e-01 3.019147889199224055e-01 -4.609161358507442685e+00 -6.239109058096905969e+00 1.511907532480206897e-03 -1.179417352374040632e-03 -1.290090774225153853e-03
-4.296528708563391863e-01 -2.402549170984941806e+00 -1.159284764180293248e+00 -3.828818919924081854e-01 -4.064851674760251221e+00 -2.132467693878243864e+00 2.086770313944950710e-03 -2.601209338779586142e-03 -3.075032660449844232e-04
-2.344959632625338575e-01 -2.528282393507697901e+00 2.592496221439146709e-01 4.732228160396595440e-01 -4.456316250166111104e+00 -4.220677031759935360e+00 1.275450508022082105e-03 -8.136212075221067527e-04 -1.391660667293720139e-03
-1.099689471635283411e-01 -2.520330922495515935e+00 3.428708917107048393e-01 5.112488833207919914e-01 -4.473408046194569998e+00 -4.751580037975560167e+00 1.307802348073847792e-03 -8.975200332166878223e-04 -1.331392552967340789e-03
-8.458322317132793700e-02 -2.903356621357983780e+00 1.331549123777939769e-01 1.534769438077132619e-01 -4.304695656510353352e+00 -4.557325749084333744e+00 1.334509447503091657e-03 -9.422411266509571033e-04 -1.315271111341653146e-03
-3.941185569647860376e-01 -2.433849521316735931e+00 4.199472958896377506e-02 -2.976598926950690949e-01 -4.069962521946188794e+00 -3.722650322020393254e+00 1.607610281782806275e-03 -1.592386665431877023e-03 -8.853782163987307819e-04
-3.928096059420078667e-01 -2.208451563879575641e+00 -3.080720162327216238e-01 -4.660867214335422393e-01 -3.986585767765447930e+00 -4.156754613029645995e+00 1.775216021282380405e-03 -1.977291693723775851e-03 -6.414331237232442787e-04
-2.331399847713420126e-01 -2.416199344492776291e+00 6.686687044931560742e-02 -4.130728636207536830e-01 -3.783487941401204147e+00 -5.337379116175076099e+00 1.750916852464165160e-03 -1.946643123258312916e-03 -6.408635481118881046e-04
7.462562498713605219e-01 -3.403449391288758008e+00 9.226325941287762955e-01 -7.372000121800814654e-02 -3.619521097184375868e+00 -3.571245949538591535e+00 1.819697605225183232e-03 -2.220331549652901186e-03 -3.649799438894486738e-04
7.325025049508597785e-01 -3.403833400486266036e+00 8.007997553974846028e-01 -8.722116134469004578e-02 -3.601756808369356744e+00 -3.527507424727865271e+00 1.843588765477326445e-03 -2.272342811931831342e-03 -3.336826724210212834e-04
3.419712489364646890e-01 -2.933605049610505500e+00 -5.064196149058647345e-03 3.003364127985714283e-01 -3.811558964349287759e+00 -6.492409641692572286e+00 1.031838345217966826e-03 -5.181140125036414260e-04 -1.367117865688756732e-03
-3.645003292433761088e-01 -2.435153073103798249e+00 2.303699015294422558e-01 -7.371326931044674957e-02 -4.048643676136763681e+00 -4.925985030062693504e+00 1.438315258848521083e-03 -1.260121870589998427e-03 -1.046358827284527612e-03
-4.091948033999421863e-01 -2.403372687172970146e+00 2.128556373757464204e-01 -1.240599706066418673e-01 -4.161109663545710546e+00 -4.677472977221646566e+00 1.485919661732199460e-03 -1.341974153106566172e-03 -1.015287648567997402e-03
-1.474621661083253654e+00 -1.032715633755248774e+00 1.022980276606277883e-02 -1.345116600012879804e+00 -4.335048011290280279e+00 -1.290777112421215200e+01 1.772801363351842602e-03 -1.800138715922375374e-03 -8.815030915562165536e-04
-7.861756151127071712e-01 -1.452224868038260119e+00 -1.300881929207358123e-01 4.089614659980084915e-02 -4.057739217010644772e+00 -5.011941023255467087e+00 1.718354747417311697e-03 -1.869462602381061819e-03 -6.812214908944848671e-04
-1.321496348738531168e+00 -1.351396821476740229e-01 -7.788439918722522837e-04 -3.147427067410885071e-01 -4.209546876625838152e+00 -8.630392899903561954e+00 2.584532926767814029e-03 -3.583057556782819238e-03 2.019676350293151020e-04
-1.238001599024200594e+00 -1.374916442910204317e+00 2.106908279740218326e-01 8.617625184310637731e-01 -4.103585411330293198e+00 -5.816629892316317552e+00 1.629354750973228223e-03 -1.535519487705734034e-03 -9.648841115090635388e-04
-1.244837391716772768e+00 -1.507814261810763501e+00 1.922763883947167241e-01 8.183901642891289185e-01 -4.078509706164761717e+00 -6.229108121245034546e+00 1.890404966925894863e-03 -2.057550534545623915e-03 -6.866408005992024645e-04
-2.306415578216900464e+00 -6.915881577846190176e-01 -1.768029358674967355e-01 1.661845306818343859e+00 -3.807303312869801726e+00 -2.205427317892567629e+00 6.085302219903960391e-04 6.262506528276576712e-04 -2.182655774629527548e-03
-1.949780830355291039e+00 -1.174688407107987498e+00 3.384887874608120129e-01 1.656721948041357972e+00 -3.730987773367255400e+00 -1.865824858700485311e+00 -1.138263198250538417e-05 1.860498467475236832e-03 -2.829384313448854438e-03
-1.530864243884308973e+00 -1.519673151408588829e+00 4.090140797476355949e-01 1.805125675489036352e+00 -3.723758312498259393e+00 -2.406280235299931292e+00 -4.734069648850076136e-05 1.938666424041621825e-03 -2.869762254091213008e-03
-1.864616405018561629e+00 -9.522744024734577373e-01 3.036710162365802157e-01 2.291134864866408716e+00 -3.794484270525781078e+00 -1.185302425858904440e+00 -3.023641136945532911e-04 2.499644543513188967e-03 -3.199852245056614749e-03
-1.768905692082674230e+00 -1.029893690889282176e+00 1.973521060109710845e-01 2.171199287232930430e+00 -3.796095876668614810e+00 -1.219242062352765998e+00 -1.989331407891571212e-04 2.276235266256305782e-03 -3.071349011997271360e-03
-1.843486972233822296e+00 -9.394640834984071542e-01 2.647114935281646986e-01 2.149463524062511510e+00 -3.796236012841425200e+00 -8.094157003132544936e-01 -2.233917157809912034e-04 2.323992365767804050e-03 -3.096737504171832335e-03
-2.627781468611297022e+00 1.042858448255961079e-01 -3.749664135211243643e-01 3.086310835611042247e+00 -3.592059722012574507e+00 -2.498363138444640974e+00 -6.402889446988501050e-04 3.246260239731675427e-03 -3.612615547050776650e-03
-1.462735469172623315e+00 -9.049300773163617695e-01 8.063328021537776724e-01 2.132036202790777768e+00 -3.728581692790515323e+00 -1.369644070992839913e+00 1.450694162106215806e-04 1.520189361930880364e-03 -2.608556133508515597e-03
-1.390190017301655701e+00 -8.737914534872126548e-01 8.323353969922124840e-01 2.423372310326146639e+00 -3.763025494825192219e+00 -1.490376090863068992e+00 -1.537701256069741625e-04 2.136937907799689798e-03 -2.947139337094759753e-03
-1.417357934659049468e+00 -8.540686707102145281e-01 8.279030855393492150e-01 2.472450074304172851e+00 -3.756656680423624994e+00 -1.559379773586509588e+00 -2.032752905523722495e-04 2.245242490104963282e-03 -3.010293446156124889e-03
-1.993245503665827201e+00 -4.994666898819479783e-01 9.727209194149573079e-01 2.912588338003322175e+00 -3.640906169465262465e+00 -6.106886651081511186e-01 -5.824011168215667122e-04 3.086525950205999506e-03 -3.500229082308946651e-03
-1.931889675830116948e+00 -1.026899238801934455e+00 7.888000287590555271e-01 3.015517100378128035e+00 -3.590756228487772539e+00 -5.962929416750013534e-01 -5.717759043290990793e-04 3.082868596942304074e-03 -3.503329032362821963e-03
-2.442836908649963057e+00 -1.843594957840463122e-01 4.760858261431173410e-01 3.619738976836341493e+00 -3.241496783112539415e+00 -2.378301875056088033e+00 -1.816951716562872216e-03 5.696995339278478412e-03 -4.938285576905463228e-03
-3.570820561696165019e+00 -1.172929802141531308e-01 -5.552661276894170772e-01 2.538801528538631835e+00 -3.521225509954649002e+00 -7.721723439653349619e-01 -1.190088787035808440e-03 4.318078878942904937e-03 -4.161183759500826536e-03
-3.630012298365717704e+00 -1.148199710754854164e-01 -3.860983750846540552e-01 2.565389807402936206e+00 -3.494523621372429556e+00 -7.190386662151699859e-01 -1.201622454557645060e-03 4.352167909472630554e-03 -4.185799214122397360e-03
-4.320850528645468813e+00 2.811177442919923775e-01 -6.774030103457813201e-01 3.045220245606575560e+00 -3.355052207255059038e+00 -7.687054491398326306e-01 -1.572915908703292984e-03 5.164667006136878721e-03 -4.646666530489013645e-03
-5.626502053820678029e+00 1.139357372068439567e+00 -1.252664143046773315e+00 4.373933062787931370e+00 -3.078495525210261263e+00 -1.995380552415810360e+00 -2.980562066567933859e-03 8.133005483747648284e-03 -6.284741690752053585e-03
-4.958745053321415241e+00 7.019733188895973530e-01 -9.712908551932935008e-01 3.640989614382972306e+00 -3.228328770526665004e+00 -1.179327610807425319e+00 -2.159967362572959119e-03 6.409084025568710132e-03 -5.335311435533177798e-03
-5.154151271196150574e+00 8.753483792515446282e-01 -1.035192889078123235e+00 3.717751010603306039e+00 -3.200814424995682472e+00 -1.169727795387687008e+00 -2.196531992610867897e-03 6.490106617380966489e-03 -5.378976092392019105e-03
-5.037990131575108776e+00 8.166740538459702492e-01 -9.827264129567262474e-01 3.603850450722930088e+00 -3.223178488941601305e+00 -1.061233575522532835e+00 -2.106678690993699608e-03 6.300395125161751923e-03 -5.275535391769084655e-03
-5.165446406644665700e+00 9.572048295054742528e-01 -1.000449247383052853e+00 3.985371042180803514e+00 -3.171497043982578479e+00 -1.203652495800128897e+00 -2.278979672532423402e-03 6.671660775205490342e-03 -5.479478617758275390e-03
-5.165446406644665700e+00 9.572048295054742528e-01 -1.000449247383052853e+00 3.985371042180803514e+00 -3.171497043982578479e+00 -1.203652495800128897e+00 -2.278979672532423402e-03 6.671660775205490342e-03 -5.479478617758275390e-03
-4.495863168705890978e+00 2.126096147495395994e-01 -1.001413853114104802e+00 3.066581369064874885e+00 -3.307486460006507034e+00 -1.062051933542786486e+00 -1.427821902915938322e-03 4.874460801745748514e-03 -4.483779853338049765e-03
-4.039977679675345712e+00 1.702808949736432098e-01 -7.711913623043251675e-01 3.023205489132532620e+00 -3.418977998726039580e+00 -1.015778237228646574e+00 -1.218343184432230976e-03 4.430277761671016015e-03 -4.241961214894051160e-03
-4.158263391374227957e+00 4.981441095271916808e-01 -1.035902451672940039e+00 3.047086181764711021e+00 -3.419175825662159607e+00 -9.730432708027718647e-01 -1.251516402596022318e-03 4.487999498979339079e-03 -4.264414630817857377e-03
-4.158263391374227957e+00 4.981441095271916808e-01 -1.035902451672940039e+00 3.047086181764711021e+00 -3.419175825662159607e+00 -9.730432708027718647e-01 -1.251516402596022318e-03 4.487999498979339079e-03 -4.264414630817857377e-03
-4.676850139385884120e+00 6.730451479487458144e-01 -9.397543031500330546e-01 3.433275474376766390e+00 -3.388382787279378139e+00 -7.799275370102451976e-01 -1.493404755060650548e-03 5.014302211191455812e-03 -4.568100486196963184e-03
-3.903472303941642352e+00 2.659424751080914362e-01 -3.963085436314996990e-01 2.654909797469105825e+00 -3.456083041170429748e+00 -1.554456221881865829e+00 -9.071778055618072607e-04 3.776859604179907959e-03 -3.885347940072982932e-03
-3.964931368456284133e+00 2.607170009572756797e-01 -6.177232143906623563e-01 2.892392114518011148e+00 -3.421315418596564406e+00 -1.614796350124982904e+00 -1.037322357973266291e-03 4.061427872428860324e-03 -4.044987938676287628e-03
-4.286547650369189277e+00 -8.331709779452789455e-02 -7.982976941769202028e-01 3.260362625977923035e+00 -3.328792796000257681e+00 -1.832476682190365747e+00 -1.422146206837178895e-03 4.893010444278386370e-03 -4.519190640731574754e-03
-3.056603714592671217e+00 -9.983944925856422792e-01 -9.343844140459636183e-01 2.427297142321424683e+00 -3.433705828090820145e+00 -1.410176419673355497e+00 -6.071496796322631978e-04 3.143303705791503002e-03 -3.524027436929554492e-03
-3.640542190391893307e+00 -1.419222273160317016e+00 -1.960095880924788148e-01 2.126133011666124339e+00 -3.229907732043668211e+00 -5.592417891038042654e+00 -1.466649984009854926e-04 2.196636251581068552e-03 -2.977152521814794336e-03
-3.559336758206081530e+00 -1.407223792174435939e+00 -2.800058179000564085e-01 2.147844784569624021e+00 -3.237381403669018276e+00 -5.414108611581300856e+00 -1.547524308775900890e-04 2.214939794952545601e-03 -2.988957114044959659e-03
-3.411181865776345745e+00 -1.371571259661158670e+00 -1.841773364049223982e-01 2.099336297791263739e+00 -3.275697741600621882e+00 -5.159046366139802053e+00 -1.769932107491302420e-04 2.256178413119495386e-03 -3.016086793308453071e-03
-3.458378287501863824e+00 -1.416971825839472121e+00 -1.891022909745763148e-01 2.138863332686936403e+00 -3.224250638268350233e+00 -5.879610473425114670e+00 -1.351144557093537511e-04 2.180646716516538436e-03 -2.974574351608259230e-03
-3.455638521469758029e+00 -1.224380204906663661e+00 -2.147605931679343882e-01 2.254620122589192643e+00 -3.254851392143620625e+00 -6.145833213070416079e+00 -3.273956804163458438e-04 2.596323571784172734e-03 -3.223613561920260061e-03
-3.875859618548427310e+00 -1.101621402538479400e+00 -3.065324100505888438e-01 2.598704809134148253e+00 -3.176802933278953134e+00 -7.201450586309991131e+00 -6.466850938661352754e-04 3.295976815635413750e-03 -3.625840022827173711e-03
-3.858376124674125496e+00 -1.060732232976127065e+00 -2.428705262465871151e-01 2.546935045456426128e+00 -3.204353006115111313e+00 -6.935975673298862887e+00 -5.928423010017019705e-04 3.178733227706221492e-03 -3.560871812089826116e-03
-4.632830475843077167e+00 -1.062668634100747855e+00 5.528883268167432696e-01 2.113420547079108758e+00 -3.155911000937863697e+00 -5.707912653972861960e+00 -1.171073552206492244e-03 4.361407897703815234e-03 -4.233839154558948631e-03
-3.701339989602717040e+00 -1.120012671962730355e+00 2.482890395705961151e-01 1.461731041161292710e+00 -3.245911156010175880e+00 -4.067070179696376186e+00 -2.128862029105861413e-04 2.225192553172238453e-03 -2.950151432986033127e-03
-3.716898051262421010e+00 -1.106568445693622449e+00 2.374229379159071840e-01 1.472084299875404456e+00 -3.248005581363925476e+00 -4.071169801722803072e+00 -2.269286061703725162e-04 2.256822124120587414e-03 -2.969486901798216744e-03
-3.640696551747399923e+00 -1.907920679889034687e-01 7.718062726471570656e-01 1.801874582806333613e+00 -3.238108657392506196e+00 -4.610604940632724080e+00 -6.126334689932379229e-04 3.113922414253577492e-03 -3.479212006599950377e-03
-3.635753700469952054e+00 -2.142233761750035326e-01 7.303074833921829878e-01 1.812792748230116935e+00 -3.248527376205476713e+00 -4.543748402401822872e+00 -6.096941826435609002e-04 3.108339199542015617e-03 -3.477006481738651941e-03
9.439781829085196474e-01 -3.619124417656328419e+00 1.193749074670957810e-01 1.896651925321508614e-01 -6.316048799277503178e+00 -2.848928258206529396e+00 1.782479236742494106e-03 -1.778697798577224404e-03 -9.267217016375206865e-04
8.960347270664041908e-01 -3.590180815824817628e+00 -3.089793648209371302e-01 2.626528697714525240e-02 -6.204756511880413328e+00 -2.697032675933544787e+00 1.720499582622990985e-03 -1.652942560155770853e-03 -9.963670069800913739e-04
-2.543329094193458317e-02 -2.710638357544732813e+00 2.021637324024365689e-01 -2.097752906747499257e-01 -5.523553170118410627e+00 -2.827708663707684700e+00 1.781260881630125463e-03 -1.823727598690394166e-03 -8.628165832376857684e-04
9.979826976477625955e-01 -3.122057931009078580e+00 3.570958861106410254e-01 -3.017302316007874213e-02 -4.686304039068645011e+00 -3.044833515077525199e-01 2.333040073863285914e-03 -3.105452919324781964e-03 -3.696059962012281271e-05
1.213873745026770701e+00 -3.103284277421606063e+00 9.343408065159475306e-01 -3.478038758147661835e-01 -4.573359917222497018e+00 -3.173914434095932435e-01 2.408620064353760807e-03 -3.311241028202335356e-03 1.138179538577947770e-04
1.158584675555262233e+00 -3.103316584148356316e+00 8.860204555382429348e-01 -3.127892967981382721e-01 -4.566069594348594940e+00 -2.987504199367308488e-01 2.401256831268260006e-03 -3.288274532618326931e-03 9.533291332680974509e-05
1.184715359138666546e+00 -3.103811691387346805e+00 9.080841119957439034e-01 -3.261995723085557852e-01 -4.569198777694159830e+00 -3.024922712806763503e-01 2.418235697273111995e-03 -3.325532612236862303e-03 1.175248339429805708e-04
1.321677278092091345e+00 -3.108043005481358811e+00 1.017923361253422421e+00 -3.661749423109711410e-01 -4.602065029703553023e+00 -3.391755995616040353e-01 2.496382889599970192e-03 -3.493178712548068721e-03 2.143432960263294031e-04
-2.595954563434650364e-01 -2.049433156417313828e+00 2.193536891645893050e+00 -3.909937354420214284e-01 -4.004261945616205409e+00 -2.309277659515908132e-01 2.516751175221876302e-03 -3.639527502886102592e-03 3.967377037120101927e-04
-1.135396936303935345e+00 -1.169781668810642161e+00 6.029607463729340644e-01 3.375595790092998927e-01 -4.139252216195191458e+00 -2.404657497329508176e-01 1.607393325534118471e-03 -1.621350119215827449e-03 -8.333057520969624045e-04
-1.165963522172249744e+00 -1.058373536403869997e+00 8.805967336350439822e-01 4.438390546605976983e-01 -4.029978840384440986e+00 -2.984828972978006978e-01 1.582105733101633318e-03 -1.574897111899693086e-03 -8.538261627593489878e-04
-1.266990207043338756e+00 -1.298123421104180775e+00 2.341501191892941591e+00 -1.269596037234031360e+00 -3.863970426166623451e+00 -5.413247863408908955e+00 9.059442358978137596e-04 -9.145406538158375523e-05 -1.781072352780840428e-03
-1.748647221861592715e+00 -2.426947822844759628e+00 2.391577277365186660e-02 -1.592759154534753030e+00 -3.793190726853631567e+00 -2.652202210435179008e+00 1.566727366080494007e-03 -1.455855572441539306e-03 -1.010083398340161148e-03
-2.487132497592802416e+00 -2.327886854166123065e+00 -3.497723784009676429e-02 -2.808252685470935095e+00 -3.588422504558849813e+00 -5.022528969688487166e+00 1.269083919506463001e-03 -8.097938300457179807e-04 -1.399796472303024841e-03
-2.624047335212078114e+00 -2.373920442033556011e+00 3.787278724126049712e-01 -1.544952950935636782e+00 -3.374152444039204113e+00 -6.601156412202512591e+00 8.596070358341260020e-04 -1.011695075601975590e-04 -1.671024883371281192e-03
-2.542228618075556668e+00 -2.113159045309364714e+00 7.462301520540896016e-01 -6.406986268839540699e-01 -3.861148195071193001e+00 -3.102911580465525176e+00 8.296055204170236803e-04 3.923442481948988605e-05 -1.813032408768451608e-03
-2.332962305738087938e+00 -2.750341279114457027e+00 1.136370337536743325e+00 -4.902644584725447396e-01 -3.631913032053349699e+00 -2.948202926218012720e+00 1.333173859295091676e-03 -1.083478054275144840e-03 -1.110287224868821646e-03
-2.777089928946003372e+00 -5.466499030455578279e+00 3.994947975344895763e+00 -2.524757693131896019e-01 -3.349482457788413914e+00 -4.416338958841613760e+00 7.137632678179554923e-04 1.541862408021820721e-04 -1.761175711930695626e-03
-2.820489255851208021e+00 -6.058879843216789851e+00 3.787327621792636378e+00 -1.982550310064605803e-01 -3.428940130676222608e+00 -4.745883777543352444e+00 7.811570011802926143e-04 1.292975460997439902e-05 -1.670131170731087734e-03
-2.952890966023062447e+00 -6.594070272968243884e+00 4.285394758532223847e+00 -1.233864223326243681e-01 -3.415030754294801518e+00 -5.290454969647559125e+00 6.068588843301564624e-04 3.820153746001381072e-04 -1.880834583395285054e-03
-2.973378319084703847e+00 -4.435435711856515972e+00 3.131666048591850160e+00 6.329470445741203211e-01 -3.742580397162975636e+00 -3.242340844041367465e+00 5.206552790662534718e-04 6.869575329144915910e-04 -2.145274463808776507e-03
-1.858267477864959938e+00 -3.231403726607849691e+00 1.933642753133584691e+00 5.071871777786500779e-01 -3.937173934366708927e+00 -1.792956293853506411e+00 1.151026303141769371e-03 -5.826327578985488528e-04 -1.475511730403838420e-03
-1.990927298859270334e+00 -2.803776570645625021e+00 9.756046512752996058e-01 -4.239697024528590874e-02 -3.686584429395510121e+00 -1.368974016871328026e+00 1.706458697572054047e-03 -1.814794979451924729e-03 -7.314575857005491772e-04
-2.580847236628378560e+00 -2.735057177554699237e+00 6.482472168124026046e-01 7.310688244056335883e-01 -4.109475832162036824e+00 -2.167197284058218099e+00 1.365542441999069477e-03 -9.478352016303326095e-04 -1.333194875890294975e-03
-2.636585286060379119e+00 -2.278350579553314326e+00 -1.769699168707281611e-01 1.469694886196419414e+00 -4.427822534141672151e+00 -1.946313186505382875e+00 1.092966638098655848e-03 -3.023938140754390885e-04 -1.751804105360043858e-03
-2.564295397809960075e+00 -2.913566385160794248e+00 1.351245881920073444e-01 1.114316508939120709e+00 -4.232275330387778034e+00 -2.506152391522659784e+00 1.431956826379137500e-03 -1.026367524661715800e-03 -1.329273794354858540e-03
-2.985910761617292408e+00 -3.302225224467235876e+00 -1.790518139907746886e-01 1.679835354879488651e+00 -4.305196496645816495e+00 -3.523505898014710702e+00 1.175187507333511853e-03 -4.345172397003296133e-04 -1.699299206566851766e-03
-2.704170298986018128e+00 -2.794311813252015497e+00 -2.484183368256311919e-01 1.334783508668726526e+00 -4.313954819976514976e+00 -2.541892728646807598e+00 1.085771583896760935e-03 -3.001107366160452039e-04 -1.740950341385883544e-03
-1.928247048426367183e+00 -3.707893989578871174e+00 2.870800250271132725e-01 9.412605644467113564e-01 -4.063778840271779380e+00 -3.061055196977376269e+00 9.056429770113701497e-04 9.838121070658567557e-06 -1.865948152451714749e-03
-1.886000568706932778e+00 -4.752756617242734904e+00 1.061723716675526674e-01 9.043494664482234491e-01 -3.929724663484756242e+00 -3.902489718438719279e+00 9.170593291855490617e-04 -3.620004525431430586e-06 -1.864459256455492427e-03
-1.948593329407730224e+00 -5.900270891293768472e+00 4.171904368244358507e-01 1.392949392655020491e+00 -3.927103727782679687e+00 -4.362369782948972485e+00 4.826411704936440670e-04 9.673664608159794447e-04 -2.455438977797659572e-03
-4.185918224348448291e-01 -5.590109807793250951e+00 6.625359995537485336e-01 2.236848076878323877e+00 -4.410917581395106701e+00 -3.867911597998710427e+00 6.336895280551431203e-04 7.003147913562330967e-04 -2.342269119759607734e-03
-4.048482557344934563e-01 -5.402673192524099832e+00 8.723244530719118650e-01 1.044030987758118423e+00 -4.043061009419787410e+00 -3.173139707236122042e+00 1.007565440148636268e-03 -1.677801020093434327e-04 -1.793885929076379903e-03
-6.552823311884046209e-01 -5.646399357748657089e+00 1.421006744273606071e+00 1.455435628643146462e+00 -4.104803974290955892e+00 -3.913370485698563161e+00 9.476697005981600487e-04 1.176672482259871928e-05 -1.928036623627461029e-03
-9.021120649091480814e-01 -3.495298499338304055e+00 3.358330239900507941e+00 1.170408617395432005e+00 -4.153162021763706413e+00 -2.823124224100902691e+00 7.800563788825040385e-04 2.927913662160918848e-04 -2.044480465639016489e-03
-8.928625130551247624e-01 -2.765464303764053611e+00 2.043292296660906615e+00 1.368162545353106108e+00 -4.249652434846431959e+00 -1.873981835977065691e+00 6.445231437486895285e-04 5.472300616072523979e-04 -2.164782562528722466e-03
-1.232187387722355476e+00 -2.723256966893893960e+00 1.630027410069599947e+00 1.109389660182231285e+00 -4.347731339468541734e+00 -1.242658583548914564e+00 1.031411429617238792e-03 -2.398837616661400780e-04 -1.741612062817275491e-03
